term,subculture,similarity,specificity,contextual_relevance,seed_closeness,subculture_relevance,uniqueness,normalized_specificity,normalized_similarity,normalized_contextual_relevance,normalized_seed_closeness,normalized_subculture_relevance,combined_score,cooccurrence_count,frequency
election,furry,0.009228278196211255,71285332.6097992,0.0028799282968876966,1.4849536097223406e-05,0.0,0.5,0.00011802039242755098,0.004035298292154085,0.08347713118330756,8.174412492577659e-05,0.0,0.09230162173520932,,
sounds,furry,0.030160370772821937,664060126.8133388,0.003812895690044091,0.00016677781865669366,0.0,0.5,0.0015622693967889656,0.018544028331236737,0.11122515768178033,0.0012535263356038408,0.0,0.09228492394476623,,
wonderful,furry,0.007596285085490649,1454871957.4022398,0.0032925613022597618,0.00037497166927662586,0.0,0.5,0.0034890200112442054,0.002904109550157705,0.09574953389662423,0.0028592698246971823,0.0,0.09227328450128437,,
song,furry,0.024885682715624025,438873218.5121067,0.00358632265800343,0.00012710616542573045,0.0,0.5,0.0010136192664367504,0.01488796648351824,0.10448649291919554,0.000947549484282329,0.0,0.09222415690496613,,
pay,furry,0.004414608089008155,565990387.0490034,0.0029017686701013293,0.00013617418274847383,0.0,0.5,0.001323330215505237,0.0006987833294479369,0.08412670078146695,0.0010174886766822163,0.0,0.09221118563354211,,
weird,furry,0.017121411843395735,1584009044.648628,0.0037153642524106936,0.0003953302708206362,0.0,0.5,0.0038036523328366266,0.009506291926940618,0.10832440794954183,0.0030162902735673012,0.0,0.09210830602904607,,
funny,furry,0.019915974374698938,1545112561.6442719,0.0038088944002950286,0.0003824698810049422,0.0,0.5,0.0037088841217022763,0.011443296227662986,0.11110615256456029,0.002917101526386428,0.0,0.09207693138363049,,
maga,furry,0.010687664247141451,201689698.28578514,0.0030536509601594916,4.566624395995039e-05,0.0,0.5,0.00043574033790022565,0.005046847336199905,0.08864393668927766,0.0003194251508471442,0.0,0.09205963778679406,,
school,furry,0.004235897917048829,622364549.3925644,0.002968790273398125,0.0001456285031211218,0.0,0.5,0.0014606814130132075,0.0005749133613257278,0.08612003649490262,0.0010904073211905792,0.0,0.0920389714676089,,
posts,furry,0.014361165709154758,1390489080.8674736,0.003592658033439445,0.00032715225632703717,0.0,0.5,0.003332156213656125,0.007593073463160618,0.10467491768812726,0.002490451481756574,0.0,0.09196051336383175,,
vote,furry,0.00995573240242152,132342720.03536631,0.0031025000391792954,3.647095218590724e-05,0.0,0.5,0.0002667818982482684,0.0045395210140377696,0.09009679082867231,0.0002485043246435015,0.0,0.09178673153004897,,
women,furry,0.02467559701143645,666098907.8507977,0.0038012252616093254,0.00017303079524814738,0.0,0.5,0.00156723672588638,0.01474234908974969,0.11087805942322188,0.0013017538717163728,0.0,0.09176243223424663,,
history,furry,0.008820794925300933,369471359.1296967,0.0031486815916997243,8.025900534851704e-05,0.0,0.5,0.0008445271132379091,0.0037528580749879173,0.09147030822325361,0.0005862298677206234,0.0,0.09173136077850057,,
block,furry,0.024408820205536644,598471758.1355815,0.003773382953772099,0.00014273866459761395,0.0,0.5,0.0014024685127317826,0.014557437206557755,0.11004998214923242,0.0010681187695362605,0.0,0.09172614076099085,,
government,furry,0.0070319277097310035,22845268.86608514,0.002995465538391875,4.250941583560759e-06,0.0,0.5,0.0,0.0025129346697441183,0.08691340394303623,0.0,0.0,0.091685599806158,,
listen,furry,0.012658641196236588,230843622.63689935,0.003260884425079684,5.329128874242245e-05,0.0,0.5,0.0005067715737575099,0.0064129970588334365,0.09480741005196558,0.00037823508196202336,0.0,0.09167712163887047,,
feeling,furry,0.012152893576225997,1342045696.074209,0.003671350065171007,0.00034749325425736667,0.0,0.5,0.003214127729753441,0.00606244655081393,0.1070153516601214,0.0026473361586623998,0.0,0.09151249140222624,,
thankful,furry,0.03166554626020085,1528402379.5766335,0.004432595439930138,0.00040937776419302797,0.0,0.5,0.0036681710818600357,0.019587315557676156,0.1296560752112341,0.0031246348329941704,0.0,0.09148728273714857,,
war,furry,0.01149141505414406,188131417.90256605,0.003273721896357926,4.258191014444085e-05,0.0,0.5,0.0004027066577643705,0.005603953771441168,0.09518921813637987,0.00029563650902272176,0.0,0.09147612171088676,,
eat,furry,0.011855509610263154,1035186727.2180568,0.0036358386186480774,0.0002507029136944974,0.0,0.5,0.0024664900694083653,0.0058563198262967745,0.10595918124479353,0.0019008181481488136,0.0,0.09125103240038404,,
win,furry,0.0183943026479463,347306079.74427617,0.0037437067214665526,9.304075853742141e-05,0.0,0.5,0.0007905231592965168,0.010388574908676082,0.1091673608631838,0.0006848121116301669,0.0,0.0909708578097499,,
blue,furry,0.01149171128229714,1180111538.1476235,0.0037692149436168256,0.0002884440521713952,0.0,0.5,0.0028195879337895953,0.005604159097033308,0.10992601848546155,0.0021919054554818324,0.0,0.09095991596663722,,
hours,furry,0.007049379458447499,1086172780.1281457,0.0036541778633312804,0.000257744214928349,0.0,0.5,0.0025907135635106293,0.0025250310576189006,0.10650462136538538,0.0019551258213934128,0.0,0.09073521669015477,,
party,furry,0.006299395427883714,823257650.1353376,0.0035743187887562426,0.0002387290061919394,0.0,0.5,0.00195014159851361,0.0020051921646249077,0.10412947756753542,0.0018084666019624748,0.0,0.09072997603813354,,
holiday,furry,0.013904920094168256,1242984031.4883919,0.003963944378071198,0.0003094321216381764,0.0,0.5,0.00297277180192476,0.007276834442378194,0.11571760085683686,0.0023537808220912256,0.0,0.09070276464658081,,
account,furry,0.01933627385174662,1541213458.9289155,0.004395750230157521,0.0003761795239730834,0.0,0.5,0.0036993842656530282,0.011041486501270494,0.12856023642349956,0.002868585684934323,0.0,0.0902572226072048,,
kids,furry,0.007892466236078845,670214258.4523287,0.0037778844047397946,0.00017065322640611217,0.0,0.5,0.0015772634528440355,0.0031094025633058835,0.11018386290610498,0.0012834163191104665,0.0,0.0900843308642318,,
choose,furry,0.012961127197439916,284363506.39324564,0.0038504077814415514,6.605533222959165e-05,0.0,0.5,0.0006371685467470543,0.006622660173784715,0.1123408306557182,0.0004766807356784832,0.0,0.09000591985376492,,
music,furry,0.028822585285500156,926249727.3397118,0.004654500300596893,0.00022769883503267056,0.0,0.5,0.0022010736664997144,0.017616764685009487,0.1362559006703955,0.0017233938417928456,0.0,0.08988798782946003,,
white,furry,0.011230433676799212,704138029.8686548,0.003984617708441354,0.0001828676925169374,0.0,0.5,0.0016599160446399515,0.005423058892667539,0.1163324606291404,0.0013776232295057878,0.0,0.08985660178729055,,
video,furry,0.021595676685499075,1318124425.731249,0.004568639291398261,0.0003301630028664982,0.0,0.5,0.0031558454424265997,0.012607553804120186,0.13370224919671547,0.002513672564601501,0.0,0.08978049538058218,,
list,furry,0.023352364132225915,853634389.849867,0.004489280378041856,0.00021915499953148275,0.0,0.5,0.002024152127499414,0.01382517234055282,0.13134198103851802,0.0016574975235919688,0.0,0.089758782553629,,
movie,furry,0.019364552732263098,324539197.2221049,0.004217192675105609,7.674874944792491e-05,0.0,0.5,0.0007350534467908788,0.011061087534550823,0.12324963306755526,0.0005591562027653738,0.0,0.08962099956347663,,
hear,furry,0.013597763247696485,640395928.8416368,0.004167509994054751,0.0001658814280106792,0.0,0.5,0.0015046134460065734,0.007063933809113536,0.12177198619540643,0.0012466127142877648,0.0,0.08949496731959965,,
team,furry,0.01195122763141247,384311086.34808284,0.004095486778571626,8.889928329867406e-05,0.0,0.5,0.0008806829374560184,0.00592266517249892,0.11962989408544568,0.0006528700207371942,0.0,0.08926476446000578,,
talk,furry,0.006821015371774677,898199738.5747229,0.004190350689705648,0.0002365728027341452,0.0,0.5,0.0021327320825755606,0.0023667443085979324,0.1224513070728708,0.0017918363813617991,0.0,0.08898438645085818,,
books,furry,0.04047585608682129,281927597.19423205,0.0053400546109362585,7.155179663053318e-05,0.0,0.5,0.000631233646225319,0.025694034528427556,0.15664544408742911,0.0005190734955922105,0.0,0.08844557587366435,,
news,furry,0.013547073666622604,354443471.14906883,0.004440598019428262,8.208458481943898e-05,0.0,0.5,0.0008079128501722224,0.007028799173390736,0.12989408544567418,0.0006003100739348155,0.0,0.08837657141995935,,
season,furry,0.006868638325771266,581678928.7078726,0.00435290308576131,0.00013870477266535983,0.0,0.5,0.0013615541091192502,0.002399753363028172,0.12728588995993495,0.0010370064399134802,0.0,0.08816293644026296,,
god,furry,0.047386836474751205,936096436.9602854,0.00592140866739379,0.00023379818173770137,0.0,0.5,0.002225064397389102,0.03048426505062151,0.17393589591019082,0.001770436471679189,0.0,0.08806667216397177,,
social,furry,0.014898262695747552,640708167.6658716,0.004699514810273845,0.00016071023356352702,0.0,0.5,0.001505374191259971,0.007965353260546332,0.13759470823912096,0.0012067286745352705,0.0,0.08803808917205568,,
wrong,furry,0.015333637847674868,462344694.431794,0.004736360020046461,0.00011798713449077088,0.0,0.5,0.00107080566514901,0.008267126268759391,0.1386905470268555,0.0008772168375348356,0.0,0.08780447958004188,,
house,furry,0.008883406705183786,810605108.8645214,0.004643163312974549,0.00019915485650101903,0.0,0.5,0.0019193146802443028,0.0037962563835068587,0.13591871950493872,0.001503241769368323,0.0,0.0877372398854231,,
country,furry,0.00502883819093359,158626120.6929956,0.004314057231114162,3.778204586357616e-05,0.0,0.5,0.00033081932966776145,0.0011245266562604798,0.12613054861359038,0.0002586164395318111,0.0,0.08768644211289654,,
check,furry,0.009726625434791473,1315091914.4740548,0.0049434267645604435,0.00035151990711044406,0.0,0.5,0.0031484569680738698,0.004380719349500347,0.1448490618429926,0.0026783926552035567,0.0,0.08747149127554145,,
idea,furry,0.01766627182990662,1013055964.2860116,0.005133821468453331,0.00028156998970942337,0.0,0.5,0.0024125702120815877,0.009883952517942296,0.15051172200404617,0.0021388876501573007,0.0,0.08744865663224238,,
food,furry,0.014184727300041814,1259814887.219751,0.00516033001304087,0.00031967841100296733,0.0,0.5,0.003013778853625105,0.0074707781294773845,0.15130013090562894,0.0024328077116265697,0.0,0.08720156132749038,,
playing,furry,0.009242889461390423,1331595288.044504,0.005190506406565049,0.00033925139900749577,0.0,0.5,0.00318866613533401,0.0040454258463505,0.1521976278313301,0.0025837689333763373,0.0,0.08667072655423047,,
guy,furry,0.009505026638876183,1267262215.9959626,0.005184004310722823,0.0003288180639711063,0.0,0.5,0.003031923682446053,0.004227121848669815,0.15200424451584754,0.002503299410600683,0.0,0.0866658534148551,,
games,furry,0.021341165664179308,1044148588.1482863,0.005570795653132193,0.00026869345891950404,0.0,0.5,0.002488324936295882,0.01243114374445774,0.16350807251378477,0.0020395744119590764,0.0,0.08652142290053914,,
watching,furry,0.008260974218583081,509489650.2369226,0.005103978515741574,0.0001259046890686012,0.0,0.5,0.0011856706292939605,0.0033648277108792885,0.1496241421714467,0.000938282818470562,0.0,0.08601401476996366,,
money,furry,0.00912653972744714,563010651.6108766,0.005226518014306612,0.00015838817360362123,0.0,0.5,0.0013160703252706038,0.003964779973334037,0.15326867388631046,0.0011888192470915662,0.0,0.08582826848419607,,
care,furry,0.008446925373941965,761499155.6823399,0.005302042358320165,0.00020974939489335566,0.0,0.5,0.0017996719007518404,0.003493716645594406,0.15551489547383873,0.0015849546105151078,0.0,0.08572874098223443,,
support,furry,0.0058785036896408065,1476790726.686466,0.005514277435426686,0.0003671993520605316,0.0,0.5,0.0035424233627785852,0.0017134580924820187,0.1618271252330517,0.0027993240206892873,0.0,0.08548262186829518,,
media,furry,0.012277928606995602,589094440.5576806,0.00545975986259571,0.00015673845146543946,0.0,0.5,0.0013796214185100033,0.00614911249212988,0.16020568051092865,0.0011760953814523526,0.0,0.08547174695179172,,
wait,furry,0.01283441222807437,1101225149.0165448,0.005779196160895862,0.0002783607652927,0.0,0.5,0.0026273874723760702,0.006534829811115212,0.16970625570232856,0.002114135760527283,0.0,0.08506361033604147,,
hate,furry,0.007492118659840924,745527436.2633309,0.005691001066010277,0.00019324069286571197,0.0,0.5,0.001760758066873602,0.00283190833361155,0.16708318457693683,0.0014576274069721758,0.0,0.08443302625746582,,
watch,furry,0.010429916353131887,621083073.0691236,0.006390559890471362,0.00016782013641118934,0.0,0.5,0.0014575591970851013,0.004868193692344659,0.18788924590424058,0.001261565453679923,0.0,0.08254820766626465,,
book,furry,0.03722605604206022,349054255.4240652,0.007645964549239705,9.672957545063418e-05,0.0,0.5,0.0007947824513745083,0.02344148995564449,0.22522710143202826,0.000713262969920223,0.0,0.08133078558289882,,
gon,furry,0.007933427149556294,1699268583.8583956,0.00781268495545064,0.00047650194331676,0.0,0.5,0.0040844731038522444,0.003137793935722352,0.23018564798286328,0.003642345674441803,0.0,0.07917958533145295,,
