term,subculture,similarity,specificity,contextual_relevance,seed_closeness,subculture_relevance,uniqueness,normalized_specificity,normalized_similarity,normalized_contextual_relevance,normalized_seed_closeness,normalized_subculture_relevance,combined_score,cooccurrence_count,frequency
cold,weeb,0.018800208336480315,651131748.2475052,0.002815574220090276,0.00032303682339170607,0.0,0.5,0.0015395547651615904,0.010669921650991206,0.0830635340244156,0.0011896532018995391,0.0,0.09389945909871435,,
send,weeb,0.01166960322520532,803499043.0726482,0.0026326819344768796,0.0003861067346221205,0.0,0.5,0.001899816410265191,0.005727461923367387,0.07763289472381461,0.0014219218363263988,0.0,0.09383127355725829,,
damn,weeb,0.054006154575172285,912590762.4314564,0.004172344885834868,0.00045517685553866667,0.0,0.5,0.002157756031287453,0.03507233473406705,0.12335026385877369,0.0016762875449822226,0.0,0.09377644691673574,,
brain,weeb,0.004270150114396967,1403545727.4219923,0.002562159202649654,0.0006239074672003304,0.0,0.5,0.003318584170700508,0.0005986546993095284,0.07553885605093019,0.0022976746373706497,0.0,0.09377404809328617,,
content,weeb,0.00445188530730454,2383144044.168674,0.002899601304820587,0.0011599710302531447,0.0,0.5,0.005634774804240861,0.0007246214101314969,0.08555855882615024,0.004271845035381781,0.0,0.09374775354859832,,
school,weeb,0.004235897917048829,2588865474.9364514,0.002968790273398125,0.0011984944366911826,0.0,0.5,0.0061211885137348754,0.0005749133613257278,0.08761299393075316,0.004413715839260748,0.0,0.09365260427368571,,
crazy,weeb,0.011324277901715677,1447651664.724755,0.0028737596418578924,0.0006601869786847702,0.0,0.5,0.003422869526358785,0.005488105448335907,0.08479123969069614,0.002431281811152445,0.0,0.09363648620624065,,
played,weeb,0.008328950822806495,1219506155.4148529,0.0027175426212382456,0.0005536086507412568,0.0,0.5,0.0028834356760610025,0.0034119445577039153,0.08015267175572519,0.002038783990749611,0.0,0.09358290764098268,,
sad,weeb,0.013741110841699829,1248800520.1791596,0.002936113073780782,0.0006022086004420791,0.0,0.5,0.002952700120601844,0.007163292797496307,0.08664270650785635,0.0022177638518276538,0.0,0.0935552042559161,,
reviews,weeb,0.012714437285355236,644678851.2430676,0.00273438138226555,0.0003309877584088768,0.0,0.5,0.0015242973485803573,0.006451671185239873,0.08065266680527915,0.0012189342454720943,0.0,0.09351207702834216,,
fuck,weeb,0.12949620283591168,640716845.4277442,0.006823199344588739,0.0003320639920430782,0.0,0.5,0.0015149294672736995,0.0873969996878341,0.2020623558182592,0.001222897709375301,0.0,0.09351202469214775,,
heart,weeb,0.009267188050869811,1529558680.3604743,0.0029042694761944932,0.0007486993197060934,0.0,0.5,0.0036165328465110128,0.00406226800743863,0.08569717131513549,0.0027572477143521503,0.0,0.09345224156749249,,
city,weeb,0.007105645476414766,764357009.9118456,0.002582999253426021,0.00034779942125741305,0.0,0.5,0.0018072678533364013,0.0025640309073507632,0.07615766180532867,0.0012808468420826829,0.0,0.09345050373675771,,
hand,weeb,0.007337394034304618,747046629.1286339,0.0026428518792557467,0.000328969110027535,0.0,0.5,0.0017663386876287186,0.0027246635460162196,0.07793487193196107,0.0012115001347562996,0.0,0.09327135510992116,,
happen,weeb,0.00774702583057165,1070592742.1285746,0.002766224979851839,0.00048468020545961647,0.0,0.5,0.002531340488507313,0.003008592977615609,0.08159820199800003,0.0017849400333632781,0.0,0.09324397185288462,,
stupid,weeb,0.004412577545629726,822211746.3296746,0.0026585235974395747,0.00037322140583877906,0.0,0.5,0.0019440612678473144,0.0006973758922506077,0.07840021385926872,0.0013744688169347278,0.0,0.09299701445571386,,
folks,weeb,0.005229168163715659,765804088.5822341,0.0026701940258743403,0.00034667777216772086,0.0,0.5,0.0018106893680583552,0.0012633820278958774,0.07874674508173186,0.001276716125909369,0.0,0.09299614970110022,,
add,weeb,0.018552719140443576,1000257857.8782451,0.003242711900802692,0.0004933556049292828,0.0,0.5,0.002365038650981917,0.010498378652136953,0.09574657676656667,0.0018168890744926587,0.0,0.09292732911998344,,
sense,weeb,0.01468365129612734,810930701.7577882,0.0030433142949744135,0.0003760180287935387,0.0,0.5,0.0019173880393134688,0.00781659895664656,0.0898258433084821,0.001384767987839468,0.0,0.09291957511747134,,
president,weeb,0.006953313998847159,188870544.8147911,0.002613342367356411,8.91087049776909e-05,0.0,0.5,0.0004465709866718843,0.0024584448902626975,0.07705864298373284,0.00032816214288142713,0.0,0.09283425716822086,,
die,weeb,0.010365274532543604,992916423.9233135,0.002982628067113633,0.00046443508631184463,0.0,0.5,0.0023476803518990446,0.004823388295047774,0.08802388095167375,0.001710382988862565,0.0,0.09281825196668524,,
question,weeb,0.01273628589419185,773533159.3551152,0.003008136289263906,0.0003635849828979931,0.0,0.5,0.0018289642068612345,0.006466815183202799,0.08878129919505748,0.0013389805983285684,0.0,0.09279243034892906,,
stayed,weeb,0.012988930376240144,219643163.85388604,0.0028892646396355094,0.00013807461336176526,0.0,0.5,0.0005193306584367028,0.006641931482372925,0.0852516311719686,0.0005084897262244509,0.0,0.09270211516840254,,
song,weeb,0.024885682715624025,1120696466.128812,0.00358632265800343,0.0005340773521786205,0.0,0.5,0.002649807184755068,0.01488796648351824,0.10594944604508867,0.0019668557454544256,0.0,0.09265992574133348,,
black friday,weeb,0.04524497482260659,1150910025.3455174,0.004349902118449513,0.0006485450592589591,0.0,0.5,0.0027212449992830264,0.028999669452819045,0.12862248888624864,0.00238840791654267,0.0,0.09262905250829027,,
late,weeb,0.007953740126437053,1251630197.6901155,0.003042147252130937,0.0005665198921058939,0.0,0.5,0.002959390692068506,0.0031518735360668657,0.08979119018623578,0.002086332438844995,0.0,0.0926071232599114,,
body,weeb,0.005846254536376617,1035425297.6274074,0.002928277214688868,0.0005358787965911422,0.0,0.5,0.002448189564126726,0.0016911051310192953,0.08641003554420254,0.001973489955421262,0.0,0.0925956726169133,,
app,weeb,0.013410573390781185,959289480.5989317,0.003160685460946912,0.0004591039466014343,0.0,0.5,0.002268171833120458,0.006934186289122473,0.09331095731725429,0.0016907499100089725,0.0,0.09258535405576927,,
funny,weeb,0.019915974374698938,2147442601.777965,0.0038088944002950286,0.0010287200455064475,0.0,0.5,0.00507747548691416,0.011443296227662986,0.11255829150206434,0.0037884848022759696,0.0,0.09242328158189485,,
weird,weeb,0.017121411843395735,1935803545.0144308,0.0037153642524106936,0.0009122945225115747,0.0,0.5,0.004577069971115611,0.009506291926940618,0.10978109127632399,0.00335972254923174,0.0,0.09220317929293977,,
sounds,weeb,0.030160370772821937,758213372.7908924,0.003812895690044091,0.000355360276971615,0.0,0.5,0.0017927416597811887,0.018544028331236737,0.11267710220690885,0.0013086913339739182,0.0,0.09219961519444435,,
glad,weeb,0.04680548152094924,842468573.4443033,0.004435929848054356,0.00043893321098110256,0.0,0.5,0.00199195709660289,0.030081308583143382,0.13117691904040552,0.0016164667989894599,0.0,0.09219701250249891,,
election,weeb,0.009228278196211255,73451739.2065291,0.0028799282968876966,3.588340678888808e-05,0.0,0.5,0.00017367141966149945,0.004035298292154085,0.08497440619399808,0.0001321484322847647,0.0,0.0921756255164268,,
maga,weeb,0.010687664247141451,346365294.1581087,0.0030536509601594916,0.00017228670208528678,0.0,0.5,0.0008189561337516234,0.005046847336199905,0.09013277096266374,0.000634483167053505,0.0,0.09206616202267733,,
listen,weeb,0.012658641196236588,756824431.8390491,0.003260884425079684,0.00033857926377748584,0.0,0.5,0.0017894576075648844,0.0064129970588334365,0.09628617538440214,0.0012468916113667315,0.0,0.09200294644473946,,
history,weeb,0.008820794925300933,783793765.0197809,0.0031486815916997243,0.00036157081713168287,0.0,0.5,0.0018532246800865018,0.0037528580749879173,0.09295452520272077,0.0013315629958153654,0.0,0.09197101187594726,,
war,weeb,0.01149141505414406,840011689.1724855,0.003273721896357926,0.0004221340942758239,0.0,0.5,0.001986147968268558,0.005603953771441168,0.0966673597291116,0.0015546004062739604,0.0,0.09195973678802724,,
pay,weeb,0.004414608089008155,388794129.92747086,0.0029017686701013293,0.0001676715067263261,0.0,0.5,0.000919276101968179,0.0006987833294479369,0.08562291462460768,0.000617486708635754,0.0,0.09188075293450901,,
vote,weeb,0.00995573240242152,204547049.20428798,0.0031025000391792954,9.366021595120533e-05,0.0,0.5,0.00048363696771010645,0.0045395210140377696,0.09158325165097375,0.00034492406973010893,0.0,0.09170556139798285,,
government,weeb,0.0070319277097310035,164776857.81841174,0.002995465538391875,7.968242952854934e-05,0.0,0.5,0.00038960317527976046,0.0025129346697441183,0.08840506529638321,0.000293447838015754,0.0,0.09168771626538319,,
ready,weeb,0.008854813616998134,1041199203.7086266,0.0033860914501440964,0.0004968729541614469,0.0,0.5,0.0024618415549025737,0.0037764375624333817,0.10000396035682815,0.0018298424763132587,0.0,0.09151589852874102,,
block,weeb,0.024408820205536644,523226408.3062762,0.003773382953772099,0.00024604803671016704,0.0,0.5,0.0012371316747100387,0.014557437206557755,0.11150384649656934,0.0009061252881948098,0.0,0.09150718858831745,,
wonderful,weeb,0.007596285085490649,813789782.534923,0.0032925613022597618,0.00038538169209502546,0.0,0.5,0.001924148132714331,0.002904109550157705,0.09722676013108782,0.0014192517098844172,0.0,0.09145258297342886,,
posts,weeb,0.014361165709154758,902826831.6010785,0.003592658033439445,0.0004308920391505688,0.0,0.5,0.002134669910426237,0.007593073463160618,0.1061375629944258,0.0015868534387700921,0.0,0.09134885206180927,,
win,weeb,0.0183943026479463,395530504.23207057,0.0037437067214665526,0.00021246977790517632,0.0,0.5,0.0009352037804886501,0.010388574908676082,0.11062266710230592,0.0007824660635833466,0.0,0.09087867679806438,,
feeling,weeb,0.012152893576225997,883475564.4965558,0.003671350065171007,0.00042067546438673736,0.0,0.5,0.0020889152139875094,0.00606244655081393,0.10847417352303443,0.0015492286851812413,0.0,0.09086703984441147,,
eat,weeb,0.011855509610263154,465445837.2022143,0.0036358386186480774,0.00022482021722359646,0.0,0.5,0.0011005136188151465,0.0058563198262967745,0.10741972851753943,0.0008279492364481578,0.0,0.09056356515506564,,
thankful,weeb,0.03166554626020085,747656772.7190158,0.004432595439930138,0.00038901945120378386,0.0,0.5,0.0017677813288062279,0.019587315557676156,0.13107791011970177,0.0014326485472048055,0.0,0.0905420247242437,,
kids,weeb,0.007892466236078845,1194521074.2221553,0.0037778844047397946,0.0005867092110758233,0.0,0.5,0.0028243602264124545,0.0031094025633058835,0.11163750853951943,0.002160683987082032,0.0,0.09040770257259695,,
hours,weeb,0.007049379458447499,733257343.8993558,0.0036541778633312804,0.0003624201996244838,0.0,0.5,0.0017337349022349864,0.0025250310576189006,0.10796427758141008,0.0013346910311631275,0.0,0.09026274663873961,,
party,weeb,0.006299395427883714,493184287.0518676,0.0035743187887562426,0.00023638391517234592,0.0,0.5,0.0011660992130657231,0.0020051921646249077,0.10559301393055515,0.000870535063494407,0.0,0.09019233104012496,,
holiday,weeb,0.013904920094168256,764897799.8734844,0.003963944378071198,0.0003878306374754067,0.0,0.5,0.0018085465127853275,0.007276834442378194,0.11716220631478896,0.0014282704826746478,0.0,0.09009408145810356,,
choose,weeb,0.012961127197439916,512759614.87222344,0.0038504077814415514,0.0002559550557288659,0.0,0.5,0.0012123836851507387,0.006622660173784715,0.11379095256482609,0.0009426100355778766,0.0,0.09009243301550973,,
white,weeb,0.011230433676799212,920193563.0952219,0.003984617708441354,0.00047540303177483087,0.0,0.5,0.002175732313387008,0.005423058892667539,0.11777606162315225,0.0017507748281002837,0.0,0.08990869284128737,,
team,weeb,0.01195122763141247,809198069.5854914,0.004095486778571626,0.0004232570395046476,0.0,0.5,0.0019132913536207329,0.00592266517249892,0.12106810823655212,0.0015587358957608911,0.0,0.089553931196884,,
account,weeb,0.01933627385174662,818087350.7616997,0.004395750230157521,0.0004254229253734498,0.0,0.5,0.0019343094275059746,0.011041486501270494,0.12998386154592528,0.0015667122404751442,0.0,0.08943637676621805,,
hear,weeb,0.013597763247696485,676777403.5098906,0.004167509994054751,0.0003718217214187916,0.0,0.5,0.0016001920952736044,0.007063933809113536,0.12320670092375324,0.0013693141753232734,0.0,0.08940128694187725,,
talk,weeb,0.006821015371774677,1480794559.841199,0.004190350689705648,0.0007349376634553615,0.0,0.5,0.003501233547534383,0.0023667443085979324,0.12388491203057396,0.0027065674288966673,0.0,0.08934340900996335,,
friend,weeb,0.026296001907309456,1093543919.1486096,0.005029454494165286,0.0005802344582752141,0.0,0.5,0.0025856069162193142,0.015865505654349403,0.14880050692567398,0.0021368393048570196,0.0,0.08855110636504314,,
news,weeb,0.013547073666622604,492246619.29372084,0.004440598019428262,0.00024249279705883353,0.0,0.5,0.0011638821642594277,0.007028799173390736,0.1313155315293908,0.0008930323466833076,0.0,0.08837880124259224,,
god,weeb,0.047386836474751205,1143164448.063066,0.00592140866739379,0.0006119902328863296,0.0,0.5,0.0027029311320108185,0.03048426505062151,0.17528539321392855,0.002253786835941129,0.0,0.08814813337158782,,
wrong,weeb,0.015333637847674868,937903923.6424335,0.004736360020046461,0.00046394778791757465,0.0,0.5,0.0022176072028338443,0.008267126268759391,0.1400976227958139,0.0017085884067807543,0.0,0.08810097520299447,,
social,weeb,0.014898262695747552,585159276.3393319,0.004699514810273845,0.0002993442151071594,0.0,0.5,0.0013835675417324085,0.007965353260546332,0.13900357422203738,0.0011024000305393043,0.0,0.08784675908285954,,
country,weeb,0.00502883819093359,245170304.0847636,0.004314057231114162,0.00012232585638618447,0.0,0.5,0.0005796877681755094,0.0011245266562604798,0.12755814298868326,0.00045049151114412515,0.0,0.08764142513099189,,
idea,weeb,0.01766627182990662,1085047723.2841551,0.005133821468453331,0.0005788962001055626,0.0,0.5,0.002565518264630642,0.009883952517942296,0.15189948614370152,0.00213191087874207,0.0,0.08733872563593285,,
house,weeb,0.008883406705183786,440399227.214113,0.004643163312974549,0.00023369854034216696,0.0,0.5,0.0010412926887006042,0.0037962563835068587,0.13733032346214394,0.0008606455879495429,0.0,0.08725982604603914,,
twitter,weeb,0.026286239121225075,835246945.331843,0.005402908204077781,0.00044627717707903256,0.0,0.5,0.0019748820699240542,0.015858738742383527,0.15988950604449462,0.0016435125478032107,0.0,0.08719571475784368,,
guy,weeb,0.009505026638876183,1373784241.6129372,0.005184004310722823,0.0007173178036995231,0.0,0.5,0.003248215251631608,0.004227121848669815,0.15338957040029305,0.002641678471794286,0.0,0.08660517390554608,,
media,weeb,0.012277928606995602,1278568981.5484855,0.00545975986259571,0.0006945037128474577,0.0,0.5,0.0030230855328874902,0.00614911249212988,0.16157760814249364,0.002557660631519537,0.0,0.0860086383240275,,
follow,weeb,0.042573994305538654,1118650508.2848206,0.00661846668576171,0.0006349800407915647,0.0,0.5,0.0026449696627689036,0.02714832395929253,0.19598320808704864,0.0023384517923951947,0.0,0.0855875346658416,,
care,weeb,0.008446925373941965,691548528.2409472,0.005302042358320165,0.0003673192022303656,0.0,0.5,0.001635117370423681,0.003493716645594406,0.156894486193206,0.0013527326713545136,0.0,0.08549981551944193,,
money,weeb,0.00912653972744714,350770778.798761,0.005226518014306612,0.00018773566504858276,0.0,0.5,0.0008293725892379627,0.003964779973334037,0.15465193413926595,0.0006913773256275777,0.0,0.085468242431328,,
hate,weeb,0.007492118659840924,1028376009.7620709,0.005691001066010277,0.0005332976802021446,0.0,0.5,0.0024315220237199125,0.00283190833361155,0.16844387679329906,0.0019639844342103784,0.0,0.0845576990840084,,
support,weeb,0.0058785036896408065,600996242.002976,0.005514277435426686,0.00033796381053123045,0.0,0.5,0.00142101292205488,0.0017134580924820187,0.16319640399600002,0.0012446250712325768,0.0,0.08453273716649143,,
night,weeb,0.021448253076194575,1134696508.4109724,0.006897723366165027,0.0006279557848861779,0.0,0.5,0.0026829092902290754,0.012505369593871841,0.20427520519598813,0.0023125834457433567,0.0,0.08256301263896362,,
book,weeb,0.03722605604206022,968321405.2911885,0.007645964549239705,0.0005734494857249037,0.0,0.5,0.002289527177466621,0.02344148995564449,0.22649280700191085,0.0021118521710853082,0.0,0.08185281127142023,,
friday,weeb,0.03167148237582461,951771294.3525953,0.007482578551152988,0.0005607651609127933,0.0,0.5,0.002250395615800273,0.01959143007698428,0.22164136988742683,0.0020651393924360356,0.0,0.08174094149407402,,
gon,weeb,0.007933427149556294,1597480140.8705692,0.00781268495545064,0.0009071529781935355,0.0,0.5,0.003777128315041758,0.003137793935722352,0.23144325303709865,0.0033407876965532053,0.0,0.07891696637379514,,
family,weeb,0.019182729174392194,933667779.8252505,0.0086094417767327,0.0005193976039335463,0.0,0.5,0.002207591141695362,0.010935059575031755,0.255101434639261,0.0019127943870016293,0.0,0.07704983229741814,,
